source_path,size_bytes,duration,container,video_codec,audio_codec,width,height,bitrate,faststart_status,recommended_profile,delete_after_verify
/mnt/spirit-8tb/media/tempTwitter/Babydoll Hannah 🩷​ - Chudai 💦 [1980706510142308352].mp4,2089479,5.08517,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3287172,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Summer - Chudai [1971646665783164928].mp4,2144993,11.888617,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1443392,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/LilyKoti 🙀 - What am I up to 😇 [2008177263666233345].mp4,2150771,11.776,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,1461121,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 🌺 [2009102368495792128].mp4,2182571,8.962902,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1156,1948093,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/sienna rae - chudai？ [1918915311165685760].mp4,2183959,4.829751,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1440,3617509,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/mai ♡ - did anyone ask for a gooner gf with a fat 🐱 for valentine’s day？ ：3 [2019867885099708416].mp4,2185121,9.543401,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1831733,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/Pearl ✿ - Build like an hourglass, with some extra sand at the bottom! 🥰☃️ [2003829811752370176].mp4",2185969,16.927347,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,960,1033106,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/𝚖𝚊𝚢𝚋𝚎 𝚕𝚎𝚗𝚊🐾 - meow [2004259601852624896].mp4,2200354,20.135,"mov,mp4,m4a,3gp,3g2,mj2",h264,,1024,768,874240,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/ROXANNE 🖤 - Wataa 🤓 [1881405491903172608].mp4,2225057,14.628571,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1216828,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/moxie - did you get what you wanted for christmas？ [2004340181529219072].mp4,2242882,12.260136,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1463528,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - vanilla cake is on the menu, sound good？ [2009041459392167936].mp4",2246206,8.568163,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1772,2097257,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/GOONETTE WORSHIPPER🙏🏻🧎 - YOURE SO SICK AND PERVERTED ARENT YOU🤭 I BET YOURE IMAGINING FUCKING ... [1989937734966779904].mp4,2267581,20.650667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,836,596,878453,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/l u c i ⪩⪨ - yoga pants tease ;p💕 [1966261140620550145].mp4,2282344,7.291066,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2504263,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝓟𝓾𝓹𝓹𝔂𝓑𝓾𝓷𝓼 ໒꒰´ཀ`꒱১ - can I cum over &amp; bounce on you like this？？ [1971286170303700992].mp4,2282418,8.057324,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,2266179,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/𝖍𝖆𝖎𝖑𝖊𝖞 𝖖𝖚𝖊𝖊𝖓 🔥 - wataa 🎃🍆 [1984282454861963264].mp4,2294101,15.789569,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,848,720,1162337,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/star - made for throating ♡ [1876349619971530752].mp4,2325249,19.992381,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1310,720,930454,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/mae - i bounce [1995688420723884035].mp4,2341776,14.953651,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1252818,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/𝑳𝙞𝒍𝙡𝒚 ♱ - Assjob till he squirms and spurts his cum all over me~ [1984114614766862336].mp4,2353453,16.648707,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1130876,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/mae - oops didn’t know my mic was on [2002458670207254528].mp4,2356318,11.888617,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1585596,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/Dr. Clown, PhD - Wait... What the fvck is this!？ [2002010187389878272].mp4",2371923,10.944,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1733861,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Tiffany Fong - we’re so cooked. [2002010187389878272].mp4,2371923,10.944,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1733861,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rubi ✨ - Innocent puppy🤩🤩 [1986786973839949824].mp4,2413840,21.989297,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,878187,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/EMmanuel🇳🇬 ⧸ AI Imagery - this is crazy 😭😭😭 [1996910196438769664].mp4,2414679,14.698231,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1314269,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/randy - a bi woman stuck in the 2000s once said “I could go brad or I could g... [1996910196438769664].mp4,2414679,14.698231,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1314269,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/Vuvu Videos - The guy at the back, with a red hoodie😭😭😭 #videosvuvu [1997806530473734144].mp4",2445107,14.326712,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1365341,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/Ashley G - Let me give you some head in a hat🤭🙃🥰  FULL VIDEO IS IN MY OF, LINK B... [2002173737471193088].mp4",2451200,15.13941,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1295268,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/ᕱ⑅ᕱ - bunni boobiessss [1617468775544291331].mp4,2457853,21.133021,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,974,930431,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/mae - do it for mommy .. ♡   ( audio , moan , moaning , audios , nsfw ) [1906212398446551040].mp4",2469898,87.330249,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,226258,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/hennie ：3 - Coochie asmr hehe &gt;~&lt; [1885409018044440578].mp4,2481603,13.235374,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1906,1080,1499982,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Pearl ✿ - The perfect place for your face! [2009383333445148672].mp4,2500541,17.159546,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,960,1165784,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Jayde - wataa [1972851083153166336].mp4,2517053,10.453333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,1926316,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Throne 🍑 - I bet those balls are so fucking full right now 😵‍💫 Let me see how fa... [1989093348460662784].mp4,2518673,5.967528,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1290,2056,3376504,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/21+ - may i bounce on you like thiss!？😘💕 [1877082359645806592].mp4,2535005,5.08517,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1842,1080,3988075,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - @MissBNasty [1942628508552790016].mp4,2543766,13.792653,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1475432,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/kimchi.delight - I told him no gifts for Valentine’s day, all i wanted was some good d... [1890571210645229568].mp4",2566741,8.986122,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2285071,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/mae - ★ nsfw audio ｜ cw： mommy gf  • kisses &amp; whispers • good boy prais... [1729626059489079296].mp4,2570120,81.233021,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,253110,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Mulan - Morning routine？ Just a little bit of mint and a lot of glow [1900254312602771457].mp4,2571613,12.933515,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1590666,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Cum Bunny - https：⧸⧸t.co⧸TgzFPl4HdU [1791068218653601792].mp4,2581853,35.317551,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,470,854,584831,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/violet ♡ (Free OF) - can I stroke you like this？ ：3 [1969924336107585536].mp4,2608123,17.6,"mov,mp4,m4a,3gp,3g2,mj2",h264,,1250,702,1185510,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/♥ KATE LOVES CUM ♥ - https：⧸⧸t.co⧸FOFNScJXe0 [2001464847339270144].mp4,2644006,15.48771,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1365731,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Addictedtoana - The question I get the most  “are u the waffle lady？”  Nope 🙂‍↔️ I’m ... [1995252864201965568].mp4,2667985,8.916463,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2393760,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Lina ♡ - Lil bimbo lips 👄💕✨ [1976163185142136833].mp4,2715195,10.19356,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1440,1080,2130910,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝔟𝔦𝔫𝔞𝔟𝔞𝔢 - Come play with me~  #nsfwtwt #asian #alt [2016978866431016960].mp4,2716303,11.818667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1838652,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/hennie ：3 - cum in my mouth or on my boobies？ [1877435734904418306].mp4,2743908,17.740045,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,1237384,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝖍𝖆𝖎𝖑𝖊𝖞 𝖖𝖚𝖊𝖊𝖓 🔥 - wataa 🤤 [1923774990320545792].mp4,2794386,15.882449,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1080,1407534,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/hennie ：3 - Wataa 🍒 [1992789864547516417].mp4,2795721,7.569705,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2954641,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/star - use my pretty mouth？ ౨ৎ [1840093337459490816].mp4,2801773,19.156463,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1766,1080,1170058,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Boobies Public Flashing 🍒 - WATAA💦💦 [1965495741058568193].mp4,2812938,22.291156,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1009526,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/blowjobs - #blowjob #carsex [1977736483084582912].mp4,2880487,35.340771,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,738,652048,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/star - first date idea？  ₊˚⊹ᰔ [1815493609463934976].mp4,2903565,22.244717,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1318,720,1044226,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Dani 🍑 - Chudai 💦 [1960889847528165376].mp4,2917034,17.229206,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1354460,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/axify - Pokimane counted down from 10 and chat started WILDING😭💀 [2009705425596264448].mp4,2963527,20.2478,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1080,1170903,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/paix - https：⧸⧸t.co⧸bkElyTpezR [2009705425596264448].mp4,2963527,20.2478,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1080,1170903,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - Wataa [2013020596376903680].mp4,3009211,5.851429,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,4114155,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Sarah Shaye ♡ - Tits are meant to be braless anyway [1973633806415396864].mp4,3029016,8.042667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3012946,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Pearl ✿ - Your view right before I sit on your face! 🤗 [2003576924304482304].mp4,3048160,18.993923,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1283846,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/813ARCHIVES - 休日出勤を頑張るあなたにオススメの1本！ 北嶋あんの爆乳を堪能して今日を頑張ろう💪 【PR】 [1986972133181079552].mp4,3069800,49.226304,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,404,498887,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - i can keep your face warm [2000693968145874944].mp4,3078586,16.783333,"mov,mp4,m4a,3gp,3g2,mj2",h264,,1080,1560,1467449,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/l u c i ⪩⪨ - are you pulling out？ [1857498388364738560].mp4,3086813,7.801905,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3165189,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Girls Finnishing theJob - https：⧸⧸t.co⧸RrMah2UiKw [1968259466614161408].mp4,3087096,60.117333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,480,598,410809,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/𝕯𝖆𝖉𝖉𝖞 𝕷𝖊𝖝 - Wataa 😋 [1960732586851909633].mp4,3091240,11.586757,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,2134326,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - sheesh [1991624940366200832].mp4,3098442,14.210612,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1652,1744297,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/BABYLING ♡ - do you love it when i get naked for you？ 💖 [1906835117366009856].mp4,3103745,9.868481,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,2516087,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Bambithick - WATAA 💦 [1997123145455546368].mp4,3178260,5.15483,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1440,2560,4932476,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/♡ 𝐄𝐯𝐞 𝐃𝐚𝐫𝐥𝐢𝐧𝐠 ♡ - Trying my best to deepthroat @1BigSecretBoy's huge cock [1998107828222148608].mp4,3180162,28.490884,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,892962,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - VID SOLD! Aaliyah Yasin invites a white guy to her hotel room 🔥 Check... [2021135231126798336].mp4,3188406,28.630204,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,890920,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/silly gooner - GREAT VIDEO [1969886125155115009].mp4,3190455,58.328526,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,360,638,437584,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/TheSeductiveHotwife💕(Throat GOAT) - On the way to the gym I stopped by DD's place to prove I could still ... [1702670851923963905].mp4,3266089,21.46,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1217554,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/hennie ：3 - Hehe asmr coochie back [1931045430550511616].mp4,3270832,12.074376,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,2167122,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/ᕱ⑅ᕱ - i’m brainwashing you [1694596602810540032].mp4,3288167,25.354739,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1037491,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Unknown - https：⧸⧸t.co⧸umPxn6tMvd [2008703871741206528].mp4,3292739,22.337596,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1179263,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Bri - got a place for me to sit？ [1990468605918547968].mp4,3302260,21.710658,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,672,1216825,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Julia 🩵 FREE OF - Julia 🩵 FREE OF - https：⧸⧸t.co⧸tTzGsI5zpb [2030983540830261248].mp4,3312222,14.558912,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1820038,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - ムッチムチの乳マ○コでノーハンドパイズリ挟射 [1987200736531558400].mp4,3357628,60.093243,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,640,360,446989,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Dani 🍑 - Wataa 💦 [1973523702990917632].mp4,3359160,18.599184,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1444863,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/naomi! - CHUDAI [2020607116772278272].mp4,3362066,21.501678,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1250903,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/stella👼 - i love nighttime facials 💗 [1760481077603487745].mp4,3367030,36.664308,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,540,960,734671,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Slvtty.bxnny - Had to be quiet for this one 🤭  #nsfwtwť  #squirting #goonette [1930876860889452544].mp4,3376185,23.150295,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1166701,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/star - stuffed my mouth ᰔ‧₊˚⊹ [1829585542645727254].mp4,3427630,25.890249,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1258,720,1059126,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Babydoll Hannah 🩷​ - Chudai 🥵 [1969446832074842112].mp4,3428967,4.295692,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,6385871,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - Chudai [2009592296140951552].mp4,3463222,6.385488,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,4338865,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝙰𝚑𝚖a𝚍👻 - Learning how to be the ultimate wife in one easy course. [1993351124615659521].mp4,3480557,24.195193,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1150825,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Good Girl Kate 💗 - Good Girl Kate 💗 - https：⧸⧸t.co⧸MaidfGUiUW [2030063803292151808].mp4,3515671,25.37941,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1108196,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Slvtty.bxnny - Moaning + creaming 😋  #nsfwtwt #creamy #goonette [1930029509396312064].mp4,3532627,18.993923,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1487897,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/✦ CUMSLUT ✦ - https：⧸⧸t.co⧸HhWxGanu4Q [2005678079671181314].mp4,3585145,21.130159,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1357356,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/sexxual - bounce on it like this 😩😩😩 [1982523007881863168].mp4,3626969,51.36254,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,378,718,564920,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/b i g - https：⧸⧸t.co⧸mjGVhy4eso [2003562517633630208].mp4,3727827,25.031111,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1191421,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Woe - dont zoom in 🚨 (i warned you) [1970220814889865216].mp4,3727827,25.031111,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1191421,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 💝 [2004281274479808513].mp4,3767826,10.518639,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1078,2865637,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Jessica Kinley - Chudai 💦 [1980414357767852032].mp4,3779751,18.738503,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,884,1564,1613683,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Cum Bunny - https：⧸⧸t.co⧸cLcOOctvjr [1997161542983299072].mp4,3792453,64.040635,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,384,640,473755,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - too much？ [1968787858699005952].mp4,3796431,12.260136,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1448,2477252,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 🤍 [2008308156204515328].mp4,3802215,4.066667,"mov,mp4,m4a,3gp,3g2,mj2",h264,,2160,2808,7479766,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Bibi - wataa [1986314414392213504].mp4,3859631,9.961361,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3099681,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - Chudai [2011042910402125824].mp4,4019980,22.569796,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1424906,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Lina ♡ - Free use slut 🔅‼️ [1951816657896366080].mp4,4170125,15.046531,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1440,1080,2217188,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/I Love Cumwalks (250k) 🔞 - This epic @ArtemisCarmona cumwalk (featuring a huge load from @Plaste... [1914093291450060800].mp4,4178182,19.498667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1714243,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/singularity - singularity - https：⧸⧸t.co⧸nOTymAPLRW [2039898455334625280].mp4,4217521,37.059048,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,910443,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/SWOO ☆ - Wataa [1979928354707951617].mp4,4243872,18.784943,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1807350,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - ヌーブラパイズリで静かに挟射 [2017708794852360192].mp4,4265603,30.046621,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1030,720,1135729,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/LilyKoti 🙀 - Here, some soft big titties for your start of the week 🥰 [2008176940864114688].mp4",4286117,17.472,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,1962507,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ice Spice HQ - we moved on from this too fast [1973607598130712576].mp4,4294965,16.602268,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,2069579,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Lina ♡ - Can I give u sloppy daddy？ 🥹👅 [1950679723966869504].mp4,4295489,19.086803,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1800401,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Bambithick - Wataa 💦 [1984678866837786624].mp4,4298563,3.552653,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,9679668,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Twerk Legends - Twerking and bending that phat ass booty over #twerk [1980852385481195520].mp4,4323078,20.68898,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,716,1280,1671644,moov-before-mdat,remux-faststart-only,yes
